Identifier,Collection Date,Number of bubbles,Bubble Detector ID,Sensitivity (b/mrem),Calculated Exposure (mrem),City,Province/Territory
faf2b946-8817-4d71-a1f1-2e9b5075b303,2019-03-28T12:02:00.000-04:00,8,18047312,44,0.181818182,St-Felix-de-Valois,Quebec
f442a65d-3f0b-4a1d-a43f-a5911f80006f,2019-04-16T14:45:00.000-04:00,2,16260125,50,0.04,Montreal,Quebec
dad2387a-e40a-4a22-8ac7-1ff0c893d2da,2019-04-17T12:38:00.000-07:00,0,18046205,50,0,Sechelt,British Columbia
67837e41-158f-4f50-b569-b342e84d1233,2019-04-06T19:00:00.000-04:00,2,18129240,55,0.03636,Amqui,Quebec
67837e41-158f-4f50-b569-b342e84d1233,2019-04-08T08:00:00.000-04:00,1,18129240,55,0.01818,Amqui,Quebec
67837e41-158f-4f50-b569-b342e84d1233,2019-04-10T21:00:00.000-04:00,3,18129240,55,0.054545,Amqui,Quebec
67837e41-158f-4f50-b569-b342e84d1233,2019-04-14T21:00:00.000-04:00,2,18129240,55,0.03636,Amqui,Quebec
67837e41-158f-4f50-b569-b342e84d1233,2019-04-16T09:00:00.000-04:00,0,18129240,55,0,Amqui,Quebec
67837e41-158f-4f50-b569-b342e84d1233,2019-04-17T20:00:00.000-04:00,1,18129240,55,0.01818,Amqui,Quebec
f442a65d-3f0b-4a1d-a43f-a5911f80006f,2019-04-18T14:54:00.000-04:00,0,16260125,50,0,Montreal,Quebec
e5e41b63-370f-44f3-9a50-dc79cf9c884b,2019-04-23T08:30:00.000-04:00,5,18830102,53,0.094,Oakville,Ontario
e5e41b63-370f-44f3-9a50-dc79cf9c884b,2019-04-15T08:31:00.000-04:00,3,18130108,53,0.057,Oakville,Ontario
e5e41b63-370f-44f3-9a50-dc79cf9c884b,2019-04-18T08:38:00.000-04:00,7,18130102,53,0.132,Oakville,Ontario
e5e41b63-370f-44f3-9a50-dc79cf9c884b,2019-04-08T08:39:00.000-04:00,3,18130102,53,0.057,Oakville,Ontario
e5e41b63-370f-44f3-9a50-dc79cf9c884b,2019-04-11T08:36:00.000-04:00,6,18130102,53,0.113,Oakville,Ontario
3a14d714-55c7-4dab-897e-92adf6d0dcf9,2019-04-17T14:00:00.000-04:00,0,17129205,49,0,Markham,Ontario
3a14d714-55c7-4dab-897e-92adf6d0dcf9,2019-04-18T14:05:00.000-04:00,3,17129205,49,0.0612,Markham,Ontario
3a14d714-55c7-4dab-897e-92adf6d0dcf9,2019-04-23T14:00:00.000-04:00,9,17129205,49,0.1837,Markham,Ontario
046634f4-6cb6-407d-9182-dffdf7095e79,2019-04-23T14:25:00.000-04:00,9,17170314,57,0.157894737,Limoges,Ontario
f02d965d-9eb5-4c4d-b6a2-adaf893d4b1b,2019-04-25T13:55:00.000-03:00,0,18130450,54,0,Hammonds Plains,Nova Scotia
5817e285-c471-4a84-8156-2d2dd8728829,2019-04-24T13:55:00.000-03:00,0,18130450,54,0,Hammonds Plains,Nova Scotia
adac5ecd-fca6-4f98-b3b3-434aa15a0346,2019-04-12T00:11:00.000-07:00,0,18047437,45,0,Surrey,British Columbia
0a341b7f-3663-4a85-896a-de92001479e0,2019-04-23T09:30:00.000-05:00,3,18051231,52,0.058,Stonewall,Manitoba
0a341b7f-3663-4a85-896a-de92001479e0,2019-04-24T13:30:00.000-05:00,4,18051231,52,0.077,Stonewall,Manitoba
0a341b7f-3663-4a85-896a-de92001479e0,2019-04-25T13:05:00.000-05:00,5,18051231,52,0.096,Stonewall,Manitoba
ce98fe7b-9cf0-4b11-ba00-63b599ea01e6,2019-04-18T09:30:00.000-04:00,1,17129223,56,0.017857143,Ottawa,Ontario
ce98fe7b-9cf0-4b11-ba00-63b599ea01e6,2019-04-18T09:20:00.000-04:00,3,17129223,56,0.053571429,Ottawa,Ontario
ce98fe7b-9cf0-4b11-ba00-63b599ea01e6,2019-04-23T09:30:00.000-04:00,5,17129223,56,0.089285714,Ottawa,Ontario
ce98fe7b-9cf0-4b11-ba00-63b599ea01e6,2019-04-25T09:35:00.000-04:00,2,17129223,56,0.035714286,Ottawa,Ontario
ce98fe7b-9cf0-4b11-ba00-63b599ea01e6,2019-04-26T11:10:00.000-04:00,0,17129223,56,0,Ottawa,Ontario
dad2387a-e40a-4a22-8ac7-1ff0c893d2da,2019-04-26T08:12:00.000-07:00,6,18046205,50,0.12,Sechelt,British Columbia
3a14d714-55c7-4dab-897e-92adf6d0dcf9,2019-04-24T16:00:00.000-04:00,6,17129205,49,0.122,Markham,Ontario
3a14d714-55c7-4dab-897e-92adf6d0dcf9,2019-04-26T14:00:00.000-04:00,7,17129205,49,0.143,Markham,Ontario
3a14d714-55c7-4dab-897e-92adf6d0dcf9,2019-04-29T15:45:00.000-04:00,6,17129205,49,0.122,Markham,Ontario
d12248d8-f494-4b00-a9fd-e69e82abccb8,2019-04-24T08:00:00.000-04:00,4,18130254,56,0.071,Nepean,Ontario
d12248d8-f494-4b00-a9fd-e69e82abccb8,2019-04-25T08:00:00.000-04:00,5,18130254,56,0.089,Nepean,Ontario
d12248d8-f494-4b00-a9fd-e69e82abccb8,2019-04-26T08:00:00.000-04:00,5,18130254,56,0.089,Nepean,Ontario
d12248d8-f494-4b00-a9fd-e69e82abccb8,2019-04-27T08:00:00.000-04:00,6,18130254,56,0.107,Nepean,Ontario
d12248d8-f494-4b00-a9fd-e69e82abccb8,2019-04-29T08:00:00.000-04:00,9,18130254,56,0.161,Nepean,Ontario
f442a65d-3f0b-4a1d-a43f-a5911f80006f,2019-04-16T14:39:00.000-04:00,2,16260125,50,0.04,Montreal,Quebec
0a341b7f-3663-4a85-896a-de92001479e0,2019-04-23T09:00:00.000-05:00,3,18051231,52,0.058,Stonewall,Manitoba
0a341b7f-3663-4a85-896a-de92001479e0,2019-04-24T13:10:00.000-05:00,4,18051231,52,0.077,Stonewall,Manitoba
0a341b7f-3663-4a85-896a-de92001479e0,2019-04-25T13:30:00.000-05:00,5,18051231,52,0.096,Stonewall,Manitoba
0a341b7f-3663-4a85-896a-de92001479e0,2019-04-26T13:10:00.000-05:00,0,18051231,52,0,Stonewall,Manitoba
0a341b7f-3663-4a85-896a-de92001479e0,2019-04-27T13:10:00.000-05:00,2,18051231,52,0.038461538,Stonewall,Manitoba
f442a65d-3f0b-4a1d-a43f-a5911f80006f,2019-04-30T15:05:00.000-04:00,3,16260125,50,0.06,Montreal,Quebec
dad2387a-e40a-4a22-8ac7-1ff0c893d2da,2019-05-01T13:15:00.000-07:00,2,18046205,50,0.04,Sechelt,British Columbia
ce98fe7b-9cf0-4b11-ba00-63b599ea01e6,2019-04-20T09:15:00.000-04:00,6,17129223,56,0.107142857,Ottawa,Ontario
ce98fe7b-9cf0-4b11-ba00-63b599ea01e6,2019-05-03T09:15:00.000-04:00,5,17129223,56,0.089285714,Ottawa,Ontario
f442a65d-3f0b-4a1d-a43f-a5911f80006f,2019-05-02T15:00:00.000-04:00,1,16260125,50,0.02,Montreal,Quebec
f442a65d-3f0b-4a1d-a43f-a5911f80006f,2019-05-06T13:15:00.000-04:00,9,16260125,50,0.18,Montreal,Quebec
e5e41b63-370f-44f3-9a50-dc79cf9c884b,2019-04-26T08:47:00.000-04:00,7,18130102,53,0.132,Oakville,Ontario
e5e41b63-370f-44f3-9a50-dc79cf9c884b,2019-04-29T08:52:00.000-04:00,6,18130102,53,0.1132,Oakville,Ontario
e5e41b63-370f-44f3-9a50-dc79cf9c884b,2019-05-03T08:54:00.000-04:00,5,18130102,53,0.09433,Oakville,Ontario
e5e41b63-370f-44f3-9a50-dc79cf9c884b,2019-05-06T08:55:00.000-04:00,2,18130102,53,0.03773,Oakville,Ontario
0c57809b-4876-4fdd-a535-974a827e7dab,2019-02-26T15:27:00.000-05:00,2,18129250,55,0.036,Waterloo,Ontario
0c57809b-4876-4fdd-a535-974a827e7dab,2019-02-27T15:19:00.000-05:00,1,18129250,55,0.018,Waterloo,Ontario
0c57809b-4876-4fdd-a535-974a827e7dab,2019-02-28T15:19:00.000-05:00,2,18129250,55,0.036363636,Waterloo,Ontario
0c57809b-4876-4fdd-a535-974a827e7dab,2019-03-01T15:21:00.000-05:00,3,18129250,55,0.055,Waterloo,Ontario
0543fb07-06e0-4eca-8cb4-771e4745e8be,2019-02-25T15:25:00.000-05:00,2,18051507,62,0.032,Waterloo,Ontario
0543fb07-06e0-4eca-8cb4-771e4745e8be,2019-02-26T15:23:00.000-05:00,3,18051507,62,0.048,Waterloo,Ontario
0543fb07-06e0-4eca-8cb4-771e4745e8be,2019-02-27T15:24:00.000-05:00,2,18051507,62,0.032,Waterloo,Ontario
0543fb07-06e0-4eca-8cb4-771e4745e8be,2019-02-28T15:25:00.000-05:00,4,18051507,62,0.065,Waterloo,Ontario
0543fb07-06e0-4eca-8cb4-771e4745e8be,2019-03-01T15:26:00.000-05:00,7,18051507,62,0.113,Waterloo,Ontario
e5e41b63-370f-44f3-9a50-dc79cf9c884b,2019-05-09T08:32:00.000-04:00,1,18130102,53,0.0189,Oakville,Ontario
e5e41b63-370f-44f3-9a50-dc79cf9c884b,2019-05-13T08:34:00.000-04:00,2,18130102,53,0.037735849,Oakville,Ontario
e5e41b63-370f-44f3-9a50-dc79cf9c884b,2019-05-17T08:35:00.000-04:00,3,18130102,53,0.0566,Oakville,Ontario
e5e41b63-370f-44f3-9a50-dc79cf9c884b,2019-05-21T08:36:00.000-04:00,4,18130102,53,0.075471698,Oakville,Ontario
1fb1e547-c62b-4e89-82bb-1e4c45e9d9f5,2019-04-02T08:07:00.000-07:00,0,18051506,46,0,Port Hardy,British Columbia
1fb1e547-c62b-4e89-82bb-1e4c45e9d9f5,2019-04-03T08:08:00.000-07:00,0,18051506,46,0,Port Hardy,British Columbia
1fb1e547-c62b-4e89-82bb-1e4c45e9d9f5,2019-04-04T08:09:00.000-07:00,1,18051506,46,0.02173913,Port Hardy,British Columbia
1fb1e547-c62b-4e89-82bb-1e4c45e9d9f5,2019-04-05T08:09:00.000-07:00,1,18051506,46,0.02173913,Port Hardy,British Columbia
1fb1e547-c62b-4e89-82bb-1e4c45e9d9f5,2019-04-08T08:10:00.000-07:00,4,18051506,46,0.086956522,Port Hardy,British Columbia
1fb1e547-c62b-4e89-82bb-1e4c45e9d9f5,2019-04-09T08:11:00.000-07:00,0,18051506,46,0,Port Hardy,British Columbia
1fb1e547-c62b-4e89-82bb-1e4c45e9d9f5,2019-04-10T08:12:00.000-07:00,1,18051506,46,0.02173913,Port Hardy,British Columbia
1fb1e547-c62b-4e89-82bb-1e4c45e9d9f5,2019-04-11T08:13:00.000-07:00,1,18051506,46,0.02173913,Port Hardy,British Columbia
1fb1e547-c62b-4e89-82bb-1e4c45e9d9f5,2019-04-12T08:13:00.000-07:00,0,18051506,46,0,Port Hardy,British Columbia
1fb1e547-c62b-4e89-82bb-1e4c45e9d9f5,2019-04-15T08:14:00.000-07:00,2,18051506,46,0.043478261,Port Hardy,British Columbia
1fb1e547-c62b-4e89-82bb-1e4c45e9d9f5,2019-04-16T08:15:00.000-07:00,0,18051506,46,0,Port Hardy,British Columbia
1fb1e547-c62b-4e89-82bb-1e4c45e9d9f5,2019-04-17T08:16:00.000-07:00,2,18051506,46,0.043478261,Port Hardy,British Columbia
3327c487-1873-40a5-81eb-ebf0c4296959,2019-04-23T08:17:00.000-07:00,1,18051506,46,0.02173913,Port Hardy,British Columbia
3327c487-1873-40a5-81eb-ebf0c4296959,2019-04-24T08:18:00.000-07:00,11,18051506,46,0.239130435,Port Hardy,British Columbia
3327c487-1873-40a5-81eb-ebf0c4296959,2019-04-25T08:19:00.000-07:00,1,18051506,46,0.02173913,Port Hardy,British Columbia
3327c487-1873-40a5-81eb-ebf0c4296959,2019-04-26T08:19:00.000-07:00,2,18051506,46,0.043478261,Port Hardy,British Columbia
3327c487-1873-40a5-81eb-ebf0c4296959,2019-04-29T08:20:00.000-07:00,2,18051506,46,0.043478261,Port Hardy,British Columbia
3327c487-1873-40a5-81eb-ebf0c4296959,2019-04-30T08:21:00.000-07:00,1,18051506,46,0.02173913,Port Hardy,British Columbia
3327c487-1873-40a5-81eb-ebf0c4296959,2019-05-01T08:21:00.000-07:00,1,18051506,46,0.02173913,Port Hardy,British Columbia
3327c487-1873-40a5-81eb-ebf0c4296959,2019-05-02T08:22:00.000-07:00,2,18051506,46,0.043478261,Port Hardy,British Columbia
3327c487-1873-40a5-81eb-ebf0c4296959,2019-05-06T08:24:00.000-07:00,1,18051506,46,0.02173913,Port Hardy,British Columbia
3327c487-1873-40a5-81eb-ebf0c4296959,2019-05-07T08:25:00.000-07:00,2,18051506,46,0.043478261,Port Hardy,British Columbia
3327c487-1873-40a5-81eb-ebf0c4296959,2019-05-08T08:03:00.000-07:00,0,18051506,46,0,Port Hardy,British Columbia
3327c487-1873-40a5-81eb-ebf0c4296959,2019-05-09T08:03:00.000-07:00,1,18051506,46,0.02173913,Port Hardy,British Columbia
6c3c96f6-c3c2-45ab-8c63-ceb6855ed5b8,2019-05-13T17:01:00.000-07:00,1,18051506,46,0.02173913,Port Hardy,British Columbia
6c3c96f6-c3c2-45ab-8c63-ceb6855ed5b8,2019-05-14T08:29:00.000-07:00,0,18051506,46,0,Port Hardy,British Columbia
6c3c96f6-c3c2-45ab-8c63-ceb6855ed5b8,2019-05-15T08:04:00.000-07:00,3,18051506,46,0.065217391,Port Hardy,British Columbia
6c3c96f6-c3c2-45ab-8c63-ceb6855ed5b8,2019-05-16T08:00:00.000-07:00,3,18051506,46,0.065217391,Port Hardy,British Columbia
6c3c96f6-c3c2-45ab-8c63-ceb6855ed5b8,2019-05-21T08:02:00.000-07:00,0,18051506,46,0,Port Hardy,British Columbia
6c3c96f6-c3c2-45ab-8c63-ceb6855ed5b8,2019-05-22T08:00:00.000-07:00,0,18051506,46,0,Port Hardy,British Columbia
6c3c96f6-c3c2-45ab-8c63-ceb6855ed5b8,2019-05-23T08:00:00.000-07:00,1,18051506,46,0.02173913,Port Hardy,British Columbia
6c3c96f6-c3c2-45ab-8c63-ceb6855ed5b8,2019-05-24T08:00:00.000-07:00,3,18051506,46,0.065217391,Port Hardy,British Columbia
fb1afc76-5b15-4ded-9e8f-d38213229c26,2019-06-05T08:25:00.000-04:00,2,18051257,51,0.039216,Hamilton,Ontario
fb1afc76-5b15-4ded-9e8f-d38213229c26,2019-06-06T09:07:00.000-04:00,4,18051257,51,0.078431,Hamilton,Ontario
fb1afc76-5b15-4ded-9e8f-d38213229c26,2019-06-07T13:09:00.000-04:00,0,18051257,51,0,Hamilton,Ontario
fb1afc76-5b15-4ded-9e8f-d38213229c26,2019-06-08T12:30:00.000-04:00,1,18051257,51,0.019608,Hamilton,Ontario
fb1afc76-5b15-4ded-9e8f-d38213229c26,2019-06-09T21:16:00.000-04:00,0,18051257,51,0,Hamilton,Ontario
fb1afc76-5b15-4ded-9e8f-d38213229c26,2019-06-11T07:00:00.000-04:00,0,18051257,51,0,Hamilton,Ontario
e3c67f8d-4f88-4970-bea5-5f2602283d46,2019-06-13T07:00:00.000-04:00,0,18051257,51,0,Hamilton,Ontario
e3c67f8d-4f88-4970-bea5-5f2602283d46,2019-06-14T07:15:00.000-04:00,0,18051257,51,0,Hamilton,Ontario
ec82772c-98ac-491c-9320-2af5a1565170,2019-02-28T11:56:00.000-05:00,1,17129123,43,0.023256,Saint-Jerome,Quebec
f0ef6998-fb27-4281-9060-0a8f458cd529,2019-01-21T10:16:00.000-08:00,2,18130340,44,0.045455,Kelowna,British Columbia
baf3b0d2-2854-435e-a691-f8ce6f8863e5,2019-01-24T11:15:00.000-08:00,2,18130340,44,0.045455,Kelowna,British Columbia
46a5c76c-1cd9-477a-aca0-fe6c8de69284,2019-01-29T09:45:00.000-08:00,3,18130340,44,0.068182,Kelowna,British Columbia
993ac4ae-4c22-4a0c-9ef4-b9c6aee0be2d,2019-02-21T08:30:00.000-05:00,2,17170303,47,0.042553,Ottawa (Cumberland),Ontario
993ac4ae-4c22-4a0c-9ef4-b9c6aee0be2d,2019-02-22T08:30:00.000-05:00,3,17170303,47,0.06383,Ottawa (Cumberland),Ontario
993ac4ae-4c22-4a0c-9ef4-b9c6aee0be2d,2019-02-25T09:06:00.000-05:00,2,17170303,47,0.042553,Ottawa (Cumberland),Ontario
993ac4ae-4c22-4a0c-9ef4-b9c6aee0be2d,2019-02-26T08:30:00.000-05:00,3,17170303,47,0.06383,Ottawa (Cumberland),Ontario
993ac4ae-4c22-4a0c-9ef4-b9c6aee0be2d,2019-02-23T13:14:00.000-05:00,2,17170303,47,0.042553,Ottawa (Cumberland),Ontario
96a7eb3b-bbb4-44f7-80ea-951ffc86b3ee,2019-03-15T14:30:00.000-04:00,0,18051528,48,0,Lachine,Quebec
96a7eb3b-bbb4-44f7-80ea-951ffc86b3ee,2019-03-20T13:05:00.000-04:00,5,18051528,48,0.104167,Lachine,Quebec
96a7eb3b-bbb4-44f7-80ea-951ffc86b3ee,2019-03-21T14:10:00.000-04:00,0,18051528,48,0,Lachine,Quebec
63b3d36f-e7fc-42d5-8218-824b28773191,2019-02-20T07:40:00.000-05:00,0,18130409,52,0,Guelph,Ontario
63b3d36f-e7fc-42d5-8218-824b28773191,2019-02-21T07:38:00.000-05:00,0,18130409,52,0,Guelph,Ontario
63b3d36f-e7fc-42d5-8218-824b28773191,2019-02-22T07:39:00.000-05:00,0,18130409,52,0,Guelph,Ontario
63b3d36f-e7fc-42d5-8218-824b28773191,2019-02-23T07:59:00.000-05:00,1,18130409,52,0.019231,Guelph,Ontario
63b3d36f-e7fc-42d5-8218-824b28773191,2019-02-24T07:37:00.000-05:00,1,18130409,52,0.019231,Guelph,Ontario
63b3d36f-e7fc-42d5-8218-824b28773191,2019-02-26T07:40:00.000-05:00,0,18130409,52,0,Guelph,Ontario
0b35e95b-f234-4bdd-b0b0-4048847dfe28,2019-01-31T09:58:00.000-04:00,1,18051203,58,0.017241,Bridgewater,Nova Scotia
a055e33c-887f-4e89-a506-ceeb79adfc53,2018-12-18T12:26:00.000-05:00,3,18130148,44,0.068,London,Ontario
5a5e5c22-4a36-476d-b442-6d750f831c76,2019-03-07T09:30:00.000-05:00,3,18051323,49,0.061,Kleinburg,Ontario
5835cc3e-f112-498b-a1ae-e546aa138c0c,2019-02-19T13:15:00.000-05:00,3,1805135,50,0.06,Lindsay,Ontario
4a18ec7e-d7a8-4cd0-8d1d-8f02893c05ad,2019-02-21T13:50:00.000-05:00,0,18129243,51,0,Ottawa,Ontario
77441e8f-6665-41b3-bcc5-15e6ee310d6b,2019-02-26T15:30:00.000-06:00,1,18047235,42,0.02380952,Headingley,Manitoba
4cbad0d3-9069-474f-93ad-0582c6930118,2019-02-24T12:30:00.000-05:00,16,18129115,49,0.326531,Port Dover,Ontario
a055e33c-887f-4e89-a506-ceeb79adfc53,2019-02-24T17:41:00.000-05:00,28,18130148,42,0.666667,London,Ontario
0c5c5e8f-eeb7-4ba3-ba09-2e3a62b152bb,2019-02-26T11:00:00.000-05:00,15,18129209,44,0.340909,Embrun,Ontario
63579a04-e81b-4dfe-93e7-8d1ce3131de4,2019-02-23T15:43:00.000-03:30,17,18051415,54,0.314815,Channel-Port Aux Basques,Newfoundland and Labrador
0a341b7f-3663-4a85-896a-de92001479e0,2019-01-25T13:10:00.000-06:00,13,18051231,52,0.25,Stonewall,Manitoba
0a341b7f-3663-4a85-896a-de92001479e0,2019-01-26T13:05:00.000-06:00,13,18051231,52,0.25,Stonewall,Manitoba
